Date,Nickname,State,Location,Max.Temperature (C),isFire
21/12/09,2009 Port Lincoln bushfire,South Australia,Port Lincoln,27.7,F
22/12/09,2009 Port Lincoln bushfire,South Australia,Port Lincoln,37.3,F
23/12/09,2009 Port Lincoln bushfire,South Australia,Port Lincoln,38.1,T
24/12/09,2009 Port Lincoln bushfire,South Australia,Port Lincoln,23.2,F
25/12/09,2009 Port Lincoln bushfire,South Australia,Port Lincoln,20.3,F
26/12/09,2009 Port Lincoln bushfire,South Australia,Port Lincoln,22.8,F
27/12/09,2009 Port Lincoln bushfire,South Australia,Port Lincoln,29.2,F
28/12/09,2009 Port Lincoln bushfire,South Australia,Port Lincoln,30.8,F
29/12/09,2009 Port Lincoln bushfire,South Australia,Port Lincoln,31.1,F
12/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,44.1,F
13/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,45.8,F
14/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,34.2,F
15/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,25.2,F
16/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,34,F
17/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,38.5,F
18/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,39.9,T
19/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,32.3,F
20/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,27.7,F
21/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,33.1,F
22/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,36.1,F
23/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,38.4,F
24/1/13,2013 Warrumbungle bushfire,New South Wales,Warrumbungle,35,F
7/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,21.1,F
8/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,21.3,F
9/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,28.7,F
10/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,34.1,F
11/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,28.4,F
12/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,30.1,F
13/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,35,T
14/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,20.2,F
15/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,24.9,F
16/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,28,F
17/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,33.6,F
18/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,18.4,F
19/10/13,2013 New South Wales bushfires,New South Wales,Salt Ash,22.9,F
7/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,21.1,F
8/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,21.3,F
9/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,28.7,F
10/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,34.1,F
11/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,28.4,F
12/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,30.1,F
13/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,35,T
14/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,20.2,F
15/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,24.9,F
16/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,28,F
17/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,33.6,F
18/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,18.4,F
19/10/13,2013 New South Wales bushfires,New South Wales,Heatherbrae,22.9,F
7/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,21.1,F
8/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,21.3,F
9/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,28.7,F
10/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,34.1,F
11/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,28.4,F
12/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,30.1,F
13/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,35,T
14/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,20.2,F
15/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,24.9,F
16/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,28,F
17/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,33.6,F
18/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,18.4,F
19/10/13,2013 New South Wales bushfires,New South Wales,Raymond Terrace,22.9,F
16/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,21.9,F
17/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,23.7,F
18/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,18.1,F
19/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,22.1,F
20/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,25.1,F
21/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,28.7,F
22/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,26.7,T
23/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,22.2,F
24/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,14.1,F
25/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,17.1,F
26/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,18.3,F
27/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,22.2,F
28/10/13,2013 New South Wales bushfires,New South Wales,Lithgow,22,F
16/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,21.9,F
17/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,23.7,F
18/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,18.1,F
19/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,22.1,F
20/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,25.1,F
21/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,28.7,F
22/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,26.7,T
23/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,22.2,F
24/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,14.1,F
25/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,17.1,F
26/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,18.3,F
27/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,22.2,F
28/10/13,2013 New South Wales bushfires,New South Wales,Mount Victoria,22,F
16/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,27.4,F
17/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,30.9,F
18/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,19.6,F
19/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,24.2,F
20/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,30.1,F
21/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,33.3,F
22/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,31.7,T
23/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,29.8,T
24/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,20.9,T
25/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,23.4,T
26/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,24.6,F
27/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,26.5,F
28/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,28.9,F
29/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,31.4,F
30/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,21.4,F
31/10/13,2013 New South Wales bushfires,New South Wales,Gorricks Creek,26.6,F
16/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,27.4,F
17/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,30.9,F
18/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,19.6,F
19/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,24.2,F
20/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,30.1,F
21/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,33.3,F
22/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,31.7,T
23/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,29.8,T
24/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,20.9,T
25/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,23.4,T
26/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,24.6,F
27/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,26.5,F
28/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,28.9,F
29/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,31.4,F
30/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,21.4,F
31/10/13,2013 New South Wales bushfires,New South Wales,Howes Swamp,26.6,F
16/10/13,2013 New South Wales bushfires,New South Wales,Mellong,27.4,F
17/10/13,2013 New South Wales bushfires,New South Wales,Mellong,30.9,F
18/10/13,2013 New South Wales bushfires,New South Wales,Mellong,19.6,F
19/10/13,2013 New South Wales bushfires,New South Wales,Mellong,24.2,F
20/10/13,2013 New South Wales bushfires,New South Wales,Mellong,30.1,F
21/10/13,2013 New South Wales bushfires,New South Wales,Mellong,33.3,F
22/10/13,2013 New South Wales bushfires,New South Wales,Mellong,31.7,T
23/10/13,2013 New South Wales bushfires,New South Wales,Mellong,29.8,T
24/10/13,2013 New South Wales bushfires,New South Wales,Mellong,20.9,T
25/10/13,2013 New South Wales bushfires,New South Wales,Mellong,23.4,T
26/10/13,2013 New South Wales bushfires,New South Wales,Mellong,24.6,F
27/10/13,2013 New South Wales bushfires,New South Wales,Mellong,26.5,F
28/10/13,2013 New South Wales bushfires,New South Wales,Mellong,28.9,F
29/10/13,2013 New South Wales bushfires,New South Wales,Mellong,31.4,F
30/10/13,2013 New South Wales bushfires,New South Wales,Mellong,21.4,F
31/10/13,2013 New South Wales bushfires,New South Wales,Mellong,26.6,F
16/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,27.4,F
17/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,30.9,F
18/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,19.6,F
19/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,24.2,F
20/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,30.1,F
21/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,33.3,F
22/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,31.7,T
23/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,29.8,T
24/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,20.9,T
25/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,23.4,T
26/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,24.6,F
27/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,26.5,F
28/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,28.9,F
29/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,31.4,F
30/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,21.4,F
31/10/13,2013 New South Wales bushfires,New South Wales,Webbs Creek,26.6,F
27/12/14,2015 Sampson Flat bushfires,South Australia,Sampson Flat,26.1,F
28/12/14,2015 Sampson Flat bushfires,South Australia,Sampson Flat,28.6,F
29/12/14,2015 Sampson Flat bushfires,South Australia,Sampson Flat,19.7,F
30/12/14,2015 Sampson Flat bushfires,South Australia,Sampson Flat,20.9,F
31/12/14,2015 Sampson Flat bushfires,South Australia,Sampson Flat,28.7,F
1/1/15,2015 Sampson Flat bushfires,South Australia,Sampson Flat,33.8,F
2/1/15,2015 Sampson Flat bushfires,South Australia,Sampson Flat,40,T
3/1/15,2015 Sampson Flat bushfires,South Australia,Sampson Flat,36.3,T
4/1/15,2015 Sampson Flat bushfires,South Australia,Sampson Flat,26.2,T
5/1/15,2015 Sampson Flat bushfires,South Australia,Sampson Flat,31.3,T
6/1/15,2015 Sampson Flat bushfires,South Australia,Sampson Flat,35.9,T
7/1/15,2015 Sampson Flat bushfires,South Australia,Sampson Flat,36.6,F
8/1/15,2015 Sampson Flat bushfires,South Australia,Sampson Flat,22.7,F
9/1/15,2015 Sampson Flat bushfires,South Australia,Sampson Flat,16.1,F
10/1/15,2015 Sampson Flat bushfires,South Australia,Sampson Flat,13.6,F
11/1/15,2015 Sampson Flat bushfires,South Australia,Sampson Flat,25.2,F
12/1/15,2015 Sampson Flat bushfires,South Australia,Sampson Flat,26.1,F
23/1/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,21.8,F
24/1/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,21.8,F
25/1/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,21.8,F
26/1/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,25,F
27/1/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,28.1,F
28/1/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,29.5,F
29/1/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,22.8,T
30/1/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,23.9,F
31/1/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,24.7,F
1/2/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,25.7,F
2/2/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,25.7,F
3/2/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,25.7,F
4/2/15,2015 O'Sullivan bushfire,Western Australia,Northcliffe,25.7,F
23/1/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,21.8,F
24/1/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,21.8,F
25/1/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,21.8,F
26/1/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,25,F
27/1/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,28.1,F
28/1/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,29.5,F
29/1/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,22.8,T
30/1/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,23.9,F
31/1/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,24.7,F
1/2/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,25.7,F
2/2/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,25.7,F
3/2/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,25.7,F
4/2/15,2015 O'Sullivan bushfire,Western Australia,Windy Harbour,25.7,F
3/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,8.4,F
4/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,8.6,F
5/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,6.7,F
6/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,9.9,F
7/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,11.3,F
8/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,11,F
9/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,12,T
10/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,13.2,F
11/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,11.4,F
12/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,10,F
13/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,9.6,F
14/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,13.4,F
15/8/15,2015 Wentworthfalls Winter Fire,New South Wales,Wentworth Falls,12.9,F
26/11/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,17.6,F
27/11/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,20.5,F
28/11/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,24.3,F
29/11/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,28.1,F
30/11/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,34.8,F
1/12/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,19.6,F
2/12/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,20.2,T
3/12/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,27.9,F
4/12/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,33.9,F
5/12/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,37.7,F
6/12/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,40.3,F
7/12/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,36.5,F
8/12/15,2015 Pinery bushfire,South Australia,Clare and Gilbert Valley,26.7,F
7/2/17,2017 Tingha bushfire,New South Wales,Tingha,37,F
8/2/17,2017 Tingha bushfire,New South Wales,Tingha,31.8,F
9/2/17,2017 Tingha bushfire,New South Wales,Tingha,33.7,F
10/2/17,2017 Tingha bushfire,New South Wales,Tingha,36.6,F
11/2/17,2017 Tingha bushfire,New South Wales,Tingha,40.2,F
12/2/17,2017 Tingha bushfire,New South Wales,Tingha,41.5,F
13/2/17,2017 Tingha bushfire,New South Wales,Tingha,33.5,T
14/2/17,2017 Tingha bushfire,New South Wales,Tingha,31,F
15/2/17,2017 Tingha bushfire,New South Wales,Tingha,30.8,F
16/2/17,2017 Tingha bushfire,New South Wales,Tingha,32.8,F
17/2/17,2017 Tingha bushfire,New South Wales,Tingha,34.1,F
18/2/17,2017 Tingha bushfire,New South Wales,Tingha,34.6,F
19/2/17,2017 Tingha bushfire,New South Wales,Tingha,25.5,F
31/8/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,19.3,F
1/9/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,22.2,F
2/9/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,24.6,F
3/9/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,25.2,F
4/9/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,28.7,F
5/9/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,29.8,F
6/9/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,30.2,T
7/9/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,21.9,F
8/9/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,20,F
9/9/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,16.7,F
10/9/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,18.4,F
11/9/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,19.2,F
12/9/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Drake,24,F
20/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,25,F
21/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,26.1,F
22/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,26.9,F
23/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,29.5,F
24/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,32.3,F
25/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,33.9,F
26/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,37.1,T
27/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,27.2,F
28/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,27.1,F
29/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,27.4,F
30/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,27.4,F
31/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,29.1,F
1/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Gospers Mountain,27.9,F
20/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,22.2,F
21/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,23.3,F
22/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,23.3,F
23/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,24.9,F
24/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,28.4,F
25/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,29.9,F
26/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,32,T
27/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,24.8,F
28/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,24.6,F
29/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,24.5,F
30/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,26.6,F
31/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,26.5,F
1/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Port Macquarie,26.6,F
22/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,29.4,F
23/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,31.8,F
24/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,33.9,F
25/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,35.9,F
26/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,31.3,F
27/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,26.5,F
28/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,24.5,T
29/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,29.5,F
30/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,31.9,F
31/10/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,32.4,F
1/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,31.9,F
2/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,33.8,F
3/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Cattai,32.5,F
6/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,27.9,F
7/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,31.1,F
8/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,30.5,F
9/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,21,F
10/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,25.6,F
11/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,26.6,F
12/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,36.2,T
13/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,24.1,F
14/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,25.5,F
15/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,31.5,F
16/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,24.4,F
17/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,23.1,F
18/11/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Lane Cove National Park,25.8,F
14/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,21.2,F
15/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,18.9,F
16/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,18.2,F
17/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,19.7,F
18/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,33.1,F
19/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,22.8,F
20/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,43.9,T
21/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,22.9,F
22/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,21.3,F
23/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,23,F
24/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,21.9,F
25/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,25,F
26/11/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Yorke Peninsula,19.6,F
9/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,29.2,F
10/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,34.4,F
11/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,27.2,F
12/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,23.7,F
13/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,22,F
14/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,28.2,F
15/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,26.9,T
16/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,25.1,F
17/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,26.2,F
18/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,30.3,F
19/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,34.3,F
20/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,27,F
21/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Mount Wilson,37.5,F
24/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,22.4,F
25/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,26.5,F
26/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,25.5,F
27/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,30.4,F
28/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,32.4,F
29/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,35.5,F
30/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,35.5,T
31/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,14.3,F
1/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,19.1,F
2/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,20.3,F
3/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,20.3,F
4/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,35.4,F
5/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,12.6,F
