Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,070037,1963,01,16,,,
IDCJAC0010,070037,1963,01,17,,,
IDCJAC0010,070037,1963,01,18,,,
IDCJAC0010,070037,1963,01,19,,,
IDCJAC0010,070037,1963,01,20,,,
IDCJAC0010,070037,1963,01,21,,,
IDCJAC0010,070037,1963,01,22,,,
IDCJAC0010,070037,1963,01,23,,,
IDCJAC0010,070037,1963,01,24,,,
IDCJAC0010,070037,1963,01,25,,,
IDCJAC0010,070037,1963,01,26,,,
IDCJAC0010,070037,1963,01,27,,,
IDCJAC0010,070037,1963,01,28,,,
IDCJAC0010,070037,1963,01,29,,,
IDCJAC0010,070037,1963,01,30,,,
IDCJAC0010,070037,1963,01,31,,,
IDCJAC0010,070037,1963,02,01,29.4,1,N
IDCJAC0010,070037,1963,02,02,34.4,1,Y
IDCJAC0010,070037,1963,02,03,28.3,1,Y
IDCJAC0010,070037,1963,02,04,20.6,1,Y
IDCJAC0010,070037,1963,02,05,25.0,1,Y
IDCJAC0010,070037,1963,02,06,27.2,1,Y
IDCJAC0010,070037,1963,02,07,30.6,1,Y
IDCJAC0010,070037,1963,02,08,33.3,1,Y
IDCJAC0010,070037,1963,02,09,28.9,1,Y
IDCJAC0010,070037,1963,02,10,33.9,1,Y
IDCJAC0010,070037,1963,02,11,18.9,1,Y
IDCJAC0010,070037,1963,02,12,22.8,1,Y
IDCJAC0010,070037,1963,02,13,28.9,1,Y
IDCJAC0010,070037,1963,02,14,27.8,1,Y
IDCJAC0010,070037,1963,02,15,22.8,1,Y
IDCJAC0010,070037,1963,02,16,17.2,1,Y
IDCJAC0010,070037,1963,02,17,24.4,1,Y
IDCJAC0010,070037,1963,02,18,24.4,1,Y
IDCJAC0010,070037,1963,02,19,21.7,1,Y
IDCJAC0010,070037,1963,02,20,23.9,1,Y
IDCJAC0010,070037,1963,02,21,30.0,1,Y
IDCJAC0010,070037,1963,02,22,34.4,1,Y
IDCJAC0010,070037,1963,02,23,32.8,1,Y
IDCJAC0010,070037,1963,02,24,31.7,1,Y
